date,kcals,steps,km
2021-10-30 00:00:00+00:00,,31117.0,25.07
2021-10-31 00:00:00+00:00,,37390.0,25.96
2021-11-01 00:00:00+00:00,,5111.0,3.57
2021-11-02 00:00:00+00:00,,4053.0,2.83
2021-11-03 00:00:00+00:00,,10736.0,7.58
2021-11-04 00:00:00+00:00,,1975.0,1.41
2021-11-05 00:00:00+00:00,,20380.0,13.57
2021-11-06 00:00:00+00:00,,18999.0,13.45
2021-11-07 00:00:00+00:00,,30977.0,22.05
2021-11-08 00:00:00+00:00,,1904.0,1.48
2021-11-09 00:00:00+00:00,,3496.0,2.43
2021-11-10 00:00:00+00:00,,10837.0,7.48
2021-11-11 00:00:00+00:00,,8360.0,6.23
2021-11-12 00:00:00+00:00,,10174.0,7.47
2021-11-13 00:00:00+00:00,,15529.0,11.01
2021-11-14 00:00:00+00:00,,9664.0,6.75
2021-11-15 00:00:00+00:00,,6836.0,4.64
2021-11-16 00:00:00+00:00,,12849.0,9.3
2021-11-17 00:00:00+00:00,,10470.0,7.92
2021-11-18 00:00:00+00:00,,7918.0,6.03
2021-11-19 00:00:00+00:00,,4531.0,3.1
2021-11-20 00:00:00+00:00,,10534.0,8.06
2021-11-21 00:00:00+00:00,,17474.0,13.91
2021-11-22 00:00:00+00:00,,6317.0,4.22
2021-11-23 00:00:00+00:00,,6812.0,4.9
2021-11-24 00:00:00+00:00,,12811.0,10.01
2021-11-25 00:00:00+00:00,,8248.0,5.47
2021-11-26 00:00:00+00:00,,14051.0,11.87
2021-11-27 00:00:00+00:00,,12810.0,8.64
2021-11-28 00:00:00+00:00,,10602.0,7.1
2021-11-29 00:00:00+00:00,,8673.0,7.29
2021-11-30 00:00:00+00:00,,12930.0,9.93
2021-12-01 00:00:00+00:00,,8744.0,5.88
2021-12-02 00:00:00+00:00,,19177.0,13.72
2021-12-03 00:00:00+00:00,,13481.0,9.55
2021-12-04 00:00:00+00:00,,4241.0,3.24
2021-12-05 00:00:00+00:00,,7388.0,5.32
2021-12-06 00:00:00+00:00,,3107.0,2.13
2021-12-07 00:00:00+00:00,,15057.0,13.15
2021-12-08 00:00:00+00:00,,10192.0,7.91
2021-12-09 00:00:00+00:00,,5517.0,3.86
2021-12-10 00:00:00+00:00,,9767.0,6.81
2021-12-11 00:00:00+00:00,,4853.0,3.43
2021-12-12 00:00:00+00:00,,4766.0,3.22
2021-12-13 00:00:00+00:00,,7863.0,5.58
2021-12-14 00:00:00+00:00,,12231.0,8.98
2021-12-15 00:00:00+00:00,,13994.0,9.53
2021-12-16 00:00:00+00:00,,28366.0,22.99
2021-12-17 00:00:00+00:00,,16369.0,12.67
2021-12-18 00:00:00+00:00,,7665.0,5.24
2021-12-19 00:00:00+00:00,,14154.0,11.37
2021-12-20 00:00:00+00:00,,1034.0,0.728
2021-12-21 00:00:00+00:00,,3692.0,2.38
2021-12-22 00:00:00+00:00,,3389.0,2.37
2021-12-23 00:00:00+00:00,,13525.0,10.69
2021-12-24 00:00:00+00:00,,1311.0,0.904
2021-12-25 00:00:00+00:00,,13327.0,9.54
2021-12-26 00:00:00+00:00,,10848.0,8.77
2021-12-27 00:00:00+00:00,,4321.0,3.01
2021-12-28 00:00:00+00:00,,2172.0,1.45
2021-12-29 00:00:00+00:00,,9285.0,7.28
2021-12-30 00:00:00+00:00,,6873.0,4.66
2021-12-31 00:00:00+00:00,,3615.0,2.48
2022-01-01 00:00:00+00:00,,14298.0,9.43
2022-01-02 00:00:00+00:00,,11223.0,8.28
2022-01-03 00:00:00+00:00,,7653.0,5.24
2022-01-04 00:00:00+00:00,,2313.0,1.47
2022-01-05 00:00:00+00:00,,4703.0,3.22
2022-01-06 00:00:00+00:00,,5834.0,3.81
2022-01-07 00:00:00+00:00,,11753.0,8.39
2022-01-08 00:00:00+00:00,,14225.0,9.62
2022-01-09 00:00:00+00:00,,13408.0,8.21
2022-01-10 00:00:00+00:00,,123.0,0.082
2022-01-11 00:00:00+00:00,,4579.0,3.2
2022-01-12 00:00:00+00:00,,5510.0,3.78
2022-01-13 00:00:00+00:00,,11450.0,8.09
2022-01-14 00:00:00+00:00,,8333.0,5.35
2022-01-15 00:00:00+00:00,,23695.0,13.64
2022-01-16 00:00:00+00:00,,12617.0,8.17
2022-01-17 00:00:00+00:00,,8696.0,5.53
2022-01-18 00:00:00+00:00,,12057.0,7.74
2022-01-19 00:00:00+00:00,,10046.0,6.68
2022-01-20 00:00:00+00:00,,4119.0,3.05
2022-01-21 00:00:00+00:00,,12567.0,8.46
2022-01-22 00:00:00+00:00,,4973.0,3.76
2022-01-23 00:00:00+00:00,,19906.0,15.25
2022-01-24 00:00:00+00:00,,3281.0,2.97
2022-01-25 00:00:00+00:00,,13021.0,11.72
2022-01-26 00:00:00+00:00,,12839.0,11.51
2022-01-27 00:00:00+00:00,,5463.0,4.51
2022-01-28 00:00:00+00:00,,14237.0,9.2
2022-01-29 00:00:00+00:00,,14353.0,11.25
2022-01-30 00:00:00+00:00,,13358.0,9.02
2022-01-31 00:00:00+00:00,,8866.0,6.31
2022-02-01 00:00:00+00:00,,3073.0,2.08
2022-02-02 00:00:00+00:00,,3271.0,2.32
2022-02-03 00:00:00+00:00,,1570.0,1.09
2022-02-04 00:00:00+00:00,,8084.0,5.97
2022-02-05 00:00:00+00:00,,16432.0,14.35
2022-02-06 00:00:00+00:00,,8905.0,7.91
2022-02-07 00:00:00+00:00,,3044.0,1.97
2022-02-08 00:00:00+00:00,,2620.0,1.72
2022-02-09 00:00:00+00:00,,2216.0,1.55
2022-02-10 00:00:00+00:00,,8193.0,8.01
2022-02-11 00:00:00+00:00,,2374.0,1.59
2022-02-12 00:00:00+00:00,,25053.0,20.86
2022-02-13 00:00:00+00:00,,22075.0,15.56
2022-02-14 00:00:00+00:00,,6988.0,5.81
2022-02-15 00:00:00+00:00,,2570.0,1.71
2022-02-16 00:00:00+00:00,,10818.0,7.23
2022-02-17 00:00:00+00:00,,4346.0,3.33
2022-02-18 00:00:00+00:00,,4884.0,3.32
2022-02-19 00:00:00+00:00,,16057.0,11.26
2022-02-20 00:00:00+00:00,,9887.0,6.97
2022-02-21 00:00:00+00:00,,2363.0,1.61
2022-02-22 00:00:00+00:00,,2774.0,1.87
2022-02-23 00:00:00+00:00,,6024.0,4.11
2022-02-24 00:00:00+00:00,,2030.0,1.41
2022-02-25 00:00:00+00:00,,6848.0,5.12
2022-02-26 00:00:00+00:00,,29399.0,30.47
2022-02-27 00:00:00+00:00,,15969.0,10.94
2022-02-28 00:00:00+00:00,,1230.0,0.881
2022-03-01 00:00:00+00:00,,6644.0,4.81
2022-03-02 00:00:00+00:00,,19005.0,13.52
2022-03-03 00:00:00+00:00,,15782.0,12.88
2022-03-04 00:00:00+00:00,,16492.0,11.95
2022-03-05 00:00:00+00:00,,15188.0,10.94
2022-03-06 00:00:00+00:00,,11997.0,8.97
2022-03-07 00:00:00+00:00,,33338.0,28.46
2022-03-08 00:00:00+00:00,,11561.0,8.52
2022-03-09 00:00:00+00:00,,2427.0,1.89
2022-03-10 00:00:00+00:00,,165.0,0.121
2022-03-11 00:00:00+00:00,,13460.0,9.71
2022-03-12 00:00:00+00:00,,33688.0,31.3
2022-03-13 00:00:00+00:00,,19249.0,14.93
2022-03-14 00:00:00+00:00,,4812.0,3.45
2022-03-15 00:00:00+00:00,,915.67,0.619
2022-03-16 00:00:00+00:00,,5044.0,3.39
2022-03-17 00:00:00+00:00,,6358.0,4.43
2022-03-18 00:00:00+00:00,,10499.0,7.21
2022-03-19 00:00:00+00:00,,29627.0,23.14
2022-03-20 00:00:00+00:00,,20031.0,14.87
2022-03-21 00:00:00+00:00,,4061.0,3.31
2022-03-22 00:00:00+00:00,,7605.0,5.09
2022-03-23 00:00:00+00:00,,9498.0,6.88
2022-03-24 00:00:00+00:00,,11593.0,7.74
2022-03-25 00:00:00+00:00,,17372.0,13.0
2022-03-26 00:00:00+00:00,,26710.0,21.89
2022-03-27 00:00:00+00:00,,12670.0,8.82
2022-03-28 00:00:00+00:00,,12068.0,9.39
2022-03-29 00:00:00+00:00,,17370.0,14.54
2022-03-30 00:00:00+00:00,,9268.0,5.75
2022-03-31 00:00:00+00:00,,1102.0,0.737
2022-04-01 00:00:00+00:00,,12430.0,8.24
2022-04-02 00:00:00+00:00,,8758.0,6.05
2022-04-03 00:00:00+00:00,,11404.0,8.74
2022-04-04 00:00:00+00:00,,149.0,0.103
2022-04-05 00:00:00+00:00,,9236.0,6.27
2022-04-06 00:00:00+00:00,,3346.0,2.34
2022-04-07 00:00:00+00:00,,14012.0,9.44
2022-04-08 00:00:00+00:00,,11087.0,8.29
2022-04-09 00:00:00+00:00,,5059.0,3.31
2022-04-10 00:00:00+00:00,,11101.0,7.86
2022-04-11 00:00:00+00:00,,14537.0,12.02
2022-04-12 00:00:00+00:00,,5263.0,4.01
2022-04-13 00:00:00+00:00,,15247.0,12.24
2022-04-14 00:00:00+00:00,,8596.0,6.07
2022-04-15 00:00:00+00:00,,10539.0,7.27
2022-04-16 00:00:00+00:00,,19536.0,13.29
2022-04-17 00:00:00+00:00,,17702.0,11.87
2022-04-18 00:00:00+00:00,,16483.0,12.7
2022-04-19 00:00:00+00:00,,7412.0,5.55
2022-04-20 00:00:00+00:00,,6114.0,4.41
2022-04-21 00:00:00+00:00,,13288.0,14.01
2022-04-22 00:00:00+00:00,,15491.0,10.96
2022-04-23 00:00:00+00:00,,23620.0,15.68
2022-04-24 00:00:00+00:00,,4398.0,3.82
2022-04-25 00:00:00+00:00,,16578.0,15.8
2022-04-26 00:00:00+00:00,,706.0,0.498
2022-04-27 00:00:00+00:00,,8522.0,5.96
2022-04-28 00:00:00+00:00,,8276.0,5.58
2022-04-29 00:00:00+00:00,,11252.0,7.66
2022-04-30 00:00:00+00:00,,12516.0,8.65
2022-05-01 00:00:00+00:00,,19790.0,13.74
2022-05-02 00:00:00+00:00,,10183.0,8.28
2022-05-03 00:00:00+00:00,,15663.0,10.86
2022-05-04 00:00:00+00:00,,11275.0,10.3
2022-05-05 00:00:00+00:00,,7233.0,5.11
2022-05-06 00:00:00+00:00,,19022.0,14.75
2022-05-07 00:00:00+00:00,,19317.0,13.69
2022-05-08 00:00:00+00:00,,8503.0,6.13
2022-05-09 00:00:00+00:00,,16700.0,15.02
2022-05-10 00:00:00+00:00,,8455.0,6.69
2022-05-11 00:00:00+00:00,,12016.0,7.97
2022-05-12 00:00:00+00:00,,12920.0,8.69
2022-05-13 00:00:00+00:00,,8200.0,6.69
2022-05-14 00:00:00+00:00,,5533.0,4.8
2022-05-15 00:00:00+00:00,,21773.0,17.53
2022-05-16 00:00:00+00:00,,5312.0,3.65
2022-05-17 00:00:00+00:00,,14410.0,10.66
2022-05-18 00:00:00+00:00,,12431.0,7.98
2022-05-19 00:00:00+00:00,,14796.0,12.73
2022-05-20 00:00:00+00:00,,11274.0,7.7
2022-05-21 00:00:00+00:00,,7880.0,5.09
2022-05-22 00:00:00+00:00,,7376.0,5.1
2022-05-23 00:00:00+00:00,,25723.0,22.27
2022-05-24 00:00:00+00:00,,17651.0,12.47
2022-05-25 00:00:00+00:00,,22146.0,16.87
2022-05-26 00:00:00+00:00,,15911.0,12.3
2022-05-27 00:00:00+00:00,,16975.0,15.05
2022-05-28 00:00:00+00:00,,10953.0,12.12
2022-05-29 00:00:00+00:00,,21320.0,16.35
2022-05-30 00:00:00+00:00,,12791.0,8.75
2022-05-31 00:00:00+00:00,,14461.0,12.24
2022-06-01 00:00:00+00:00,,17661.0,15.06
2022-06-02 00:00:00+00:00,,7617.0,5.45
2022-06-03 00:00:00+00:00,,4802.0,3.46
2022-06-04 00:00:00+00:00,,11120.0,7.04
2022-06-05 00:00:00+00:00,,10025.0,7.55
2022-06-06 00:00:00+00:00,,15738.0,12.89
2022-06-07 00:00:00+00:00,,4900.0,3.67
2022-06-08 00:00:00+00:00,,6622.0,4.96
2022-06-09 00:00:00+00:00,,6968.0,5.02
2022-06-10 00:00:00+00:00,,11138.0,8.74
2022-06-11 00:00:00+00:00,,18301.0,15.17
2022-06-12 00:00:00+00:00,,11377.0,8.86
2022-06-13 00:00:00+00:00,,11049.0,8.24
2022-06-14 00:00:00+00:00,,10791.0,8.76
2022-06-15 00:00:00+00:00,,10113.0,8.38
2022-06-16 00:00:00+00:00,,7967.0,6.12
2022-06-17 00:00:00+00:00,,6168.0,4.78
2022-06-18 00:00:00+00:00,,13928.0,9.86
2022-06-19 00:00:00+00:00,,21259.0,14.04
2022-06-20 00:00:00+00:00,,13808.0,9.39
2022-06-21 00:00:00+00:00,,15359.0,12.96
2022-06-22 00:00:00+00:00,,28296.0,23.61
2022-06-23 00:00:00+00:00,,19447.0,14.34
2022-06-24 00:00:00+00:00,,9761.0,7.28
2022-06-25 00:00:00+00:00,,17857.0,12.46
2022-06-26 00:00:00+00:00,,21210.0,14.83
2022-06-27 00:00:00+00:00,,9504.0,8.25
2022-06-28 00:00:00+00:00,,12613.0,8.11
2022-06-29 00:00:00+00:00,,15740.0,11.1
2022-06-30 00:00:00+00:00,,12300.0,9.95
2022-07-01 00:00:00+00:00,,2463.0,1.89
2022-07-02 00:00:00+00:00,,14036.0,9.67
2022-07-03 00:00:00+00:00,,16451.0,11.77
2022-07-04 00:00:00+00:00,,11586.0,10.51
2022-07-05 00:00:00+00:00,,16478.0,12.3
2022-07-06 00:00:00+00:00,,12227.0,9.77
2022-07-07 00:00:00+00:00,,3599.0,2.69
2022-07-08 00:00:00+00:00,,8621.0,6.15
2022-07-09 00:00:00+00:00,,13604.0,9.2
2022-07-10 00:00:00+00:00,,11395.0,8.22
2022-07-11 00:00:00+00:00,,16856.0,14.98
2022-07-12 00:00:00+00:00,,7365.0,5.06
2022-07-13 00:00:00+00:00,,2737.0,1.78
2022-07-14 00:00:00+00:00,,7053.0,4.76
2022-07-15 00:00:00+00:00,,5682.0,4.69
2022-07-16 00:00:00+00:00,,17787.0,14.06
2022-07-17 00:00:00+00:00,,10027.0,8.0
2022-07-18 00:00:00+00:00,,7659.0,5.62
2022-07-19 00:00:00+00:00,,12590.0,8.89
2022-07-20 00:00:00+00:00,,11020.0,7.23
2022-07-21 00:00:00+00:00,,13168.0,11.33
2022-07-22 00:00:00+00:00,,10767.0,7.45
2022-07-23 00:00:00+00:00,,16145.0,11.82
2022-07-24 00:00:00+00:00,,13574.0,10.67
2022-07-25 00:00:00+00:00,,9237.0,7.95
2022-07-26 00:00:00+00:00,,9192.0,6.28
2022-07-27 00:00:00+00:00,,9708.0,6.18
2022-07-28 00:00:00+00:00,,5997.0,4.87
2022-07-29 00:00:00+00:00,,8990.0,6.07
2022-07-30 00:00:00+00:00,,16684.0,13.24
2022-07-31 00:00:00+00:00,,5331.0,3.42
2022-08-01 00:00:00+00:00,,8657.0,6.23
2022-08-02 00:00:00+00:00,,9628.0,6.56
2022-08-03 00:00:00+00:00,,12164.0,8.29
2022-08-04 00:00:00+00:00,,9515.0,6.72
2022-08-05 00:00:00+00:00,,11370.0,8.4
2022-08-06 00:00:00+00:00,,12112.0,9.18
2022-08-07 00:00:00+00:00,,17272.0,11.72
2022-08-08 00:00:00+00:00,,11776.0,8.04
2022-08-09 00:00:00+00:00,,5711.0,3.82
2022-08-10 00:00:00+00:00,,8947.0,5.92
2022-08-11 00:00:00+00:00,,7150.0,5.11
2022-08-12 00:00:00+00:00,,3283.0,2.44
2022-08-13 00:00:00+00:00,,37787.0,27.92
2022-08-14 00:00:00+00:00,,30714.0,23.48
2022-08-15 00:00:00+00:00,,7562.0,5.01
2022-08-16 00:00:00+00:00,,9458.0,6.26
2022-08-17 00:00:00+00:00,,14669.0,9.77
2022-08-18 00:00:00+00:00,,5962.0,4.84
2022-08-19 00:00:00+00:00,,7268.0,4.34
2022-08-20 00:00:00+00:00,,12472.0,8.8
2022-08-21 00:00:00+00:00,,9812.0,6.9
2022-08-22 00:00:00+00:00,,10423.0,7.3
2022-08-23 00:00:00+00:00,,10234.0,7.06
2022-08-24 00:00:00+00:00,,11003.0,7.24
2022-08-25 00:00:00+00:00,,18236.0,16.32
2022-08-26 00:00:00+00:00,,9298.0,7.17
2022-08-27 00:00:00+00:00,,16133.0,11.66
2022-08-28 00:00:00+00:00,,17219.0,11.94
2022-08-29 00:00:00+00:00,,12283.0,8.33
2022-08-30 00:00:00+00:00,,8427.0,5.48
2022-08-31 00:00:00+00:00,,16628.0,14.96
2022-09-01 00:00:00+00:00,,5272.0,3.85
2022-09-02 00:00:00+00:00,,13610.0,10.28
2022-09-03 00:00:00+00:00,,26655.0,20.29
2022-09-04 00:00:00+00:00,,10275.0,7.57
2022-09-05 00:00:00+00:00,,9091.0,6.41
2022-09-06 00:00:00+00:00,,12554.0,8.49
2022-09-07 00:00:00+00:00,,12841.0,9.78
2022-09-08 00:00:00+00:00,,4497.0,3.29
2022-09-09 00:00:00+00:00,,13701.0,11.05
2022-09-10 00:00:00+00:00,,22283.0,16.42
2022-09-11 00:00:00+00:00,,18437.0,14.28
2022-09-12 00:00:00+00:00,,10517.0,7.11
2022-09-13 00:00:00+00:00,,9551.0,6.52
2022-09-14 00:00:00+00:00,,9347.0,6.59
2022-09-15 00:00:00+00:00,,9986.0,7.05
2022-09-16 00:00:00+00:00,,14489.0,10.56
2022-09-17 00:00:00+00:00,,13090.0,9.18
2022-09-18 00:00:00+00:00,,2671.0,1.95
2022-09-19 00:00:00+00:00,,333.0,0.228
2022-09-20 00:00:00+00:00,,6303.0,4.62
2022-09-21 00:00:00+00:00,139.99043968992,8296.0,5.92
2022-09-22 00:00:00+00:00,323.135755072,9184.0,6.54
2022-09-23 00:00:00+00:00,244.502867928,8873.0,6.25
2022-09-24 00:00:00+00:00,453.154875456,12546.0,9.56
2022-09-25 00:00:00+00:00,353.011472072,9049.0,7.24
2022-09-26 00:00:00+00:00,256.9311662,7910.0,5.95
2022-09-27 00:00:00+00:00,371.175908008,10641.0,8.07
2022-09-28 00:00:00+00:00,191.40057350352,4774.0,3.44
2022-09-29 00:00:00+00:00,323.85277228,9839.0,6.74
2022-09-30 00:00:00+00:00,745.219884848,23849.0,16.43
2022-10-01 00:00:00+00:00,580.305927008,16075.0,12.33
2022-10-02 00:00:00+00:00,516.013384024,16314.0,11.88
2022-10-03 00:00:00+00:00,231.9670170748,7903.0,5.16
2022-10-04 00:00:00+00:00,223.22896736664,5150.0,4.36
2022-10-05 00:00:00+00:00,640.774378216,12772.0,12.28
2022-10-06 00:00:00+00:00,147.71032496272,4818.0,3.29
2022-10-07 00:00:00+00:00,497.13193087999997,13495.0,10.16
2022-10-08 00:00:00+00:00,294.694072488,8923.0,6.79
2022-10-09 00:00:00+00:00,828.871892448,25258.0,18.89
2022-10-10 00:00:00+00:00,223.04015283520002,6712.0,5.12
2022-10-11 00:00:00+00:00,368.546844912,10446.0,7.9
2022-10-12 00:00:00+00:00,370.697896536,10450.0,7.78
2022-10-13 00:00:00+00:00,106.6204588296,3200.0,2.3
2022-10-14 00:00:00+00:00,402.72466516,11408.0,8.6
2022-10-15 00:00:00+00:00,1499.043976192,33731.0,28.14
2022-10-16 00:00:00+00:00,1245.458890296,26857.0,20.9
2022-10-17 00:00:00+00:00,359.942638416,10996.0,7.23
2022-10-18 00:00:00+00:00,536.328871584,18032.0,12.06
2022-10-19 00:00:00+00:00,498.32695956,19289.0,12.63
2022-10-20 00:00:00+00:00,473.948374488,16650.0,10.44
2022-10-21 00:00:00+00:00,260.277246504,10210.0,6.84
2022-10-22 00:00:00+00:00,783.460802608,23365.0,17.93
2022-10-23 00:00:00+00:00,692.160611456,19989.0,15.7
2022-10-24 00:00:00+00:00,202.63623315288,6350.0,4.43
2022-10-25 00:00:00+00:00,91.86902480367999,2267.0,1.9
2022-10-26 00:00:00+00:00,442.1606116,13123.0,10.06
2022-10-27 00:00:00+00:00,518.64244712,14858.0,11.27
2022-10-28 00:00:00+00:00,478.967494944,14048.0,11.13
2022-10-29 00:00:00+00:00,523.661567576,16485.0,12.83
2022-10-30 00:00:00+00:00,455.066921344,13776.0,10.6
2022-10-31 00:00:00+00:00,194.60564042328,5369.0,4.15
2022-11-01 00:00:00+00:00,414.913957696,11114.0,8.94
2022-11-02 00:00:00+00:00,465.344167992,13416.0,10.15
2022-11-03 00:00:00+00:00,318.355640352,10083.0,7.31
2022-11-04 00:00:00+00:00,314.29254284,10322.0,7.54
2022-11-05 00:00:00+00:00,752.629062664,20026.0,15.77
2022-11-06 00:00:00+00:00,729.445506272,23625.0,18.21
2022-11-07 00:00:00+00:00,133.12380489464,3501.0,2.62
2022-11-08 00:00:00+00:00,494.024856312,15455.0,11.55
2022-11-09 00:00:00+00:00,290.630974976,9558.0,7.46
2022-11-10 00:00:00+00:00,411.08986591999997,12865.0,9.38
2022-11-11 00:00:00+00:00,427.103250232,12432.0,9.33
2022-11-12 00:00:00+00:00,732.074569368,21807.0,16.58
2022-11-13 00:00:00+00:00,428.298278912,13210.0,9.73
2022-11-14 00:00:00+00:00,2.54302103104,218.0,0.153
2022-11-15 00:00:00+00:00,525.334607728,15866.0,12.31
2022-11-16 00:00:00+00:00,170.09560219647997,4036.0,3.03
2022-11-17 00:00:00+00:00,286.089865992,6773.0,4.93
2022-11-18 00:00:00+00:00,302.820267512,8342.0,6.43
2022-11-19 00:00:00+00:00,338.671127912,8940.0,6.99
2022-11-20 00:00:00+00:00,629.541108624,19983.0,14.72
2022-11-21 00:00:00+00:00,328.632887,10112.0,7.22
2022-11-22 00:00:00+00:00,153.85994255,4581.0,3.24
2022-11-23 00:00:00+00:00,287.045888936,8937.0,6.45
2022-11-24 00:00:00+00:00,291.108986448,7647.0,5.96
2022-11-25 00:00:00+00:00,216.41730389064,4990.0,4.05
2022-11-26 00:00:00+00:00,316.921605936,11007.0,7.72
2022-11-27 00:00:00+00:00,612.332695632,15909.0,12.13
2022-11-28 00:00:00+00:00,131.68260030656,4045.0,2.99
2022-11-29 00:00:00+00:00,373.565965368,11549.0,8.55
2022-11-30 00:00:00+00:00,142.49999991792,5156.0,3.63
2022-12-01 00:00:00+00:00,418.260038,12867.0,9.51
2022-12-02 00:00:00+00:00,164.7586041116,5997.0,4.16
2022-12-03 00:00:00+00:00,133.25047793471998,6035.0,3.98
2022-12-04 00:00:00+00:00,102.25382403287999,4702.0,3.14
2022-12-05 00:00:00+00:00,75.41347988007999,3116.0,2.18
2022-12-06 00:00:00+00:00,233.46797309688,8291.0,6.91
2022-12-07 00:00:00+00:00,670.41108948,13640.0,11.6
2022-12-08 00:00:00+00:00,215.05975131015998,8020.0,5.72
2022-12-09 00:00:00+00:00,359.225621208,10366.0,7.64
2022-12-10 00:00:00+00:00,3.68546844912,216.0,0.156
2022-12-11 00:00:00+00:00,427.82026744,14161.0,8.82
2022-12-12 00:00:00+00:00,198.82648172103998,5936.0,4.42
2022-12-13 00:00:00+00:00,267.925430056,6351.0,4.84
2022-12-14 00:00:00+00:00,262.428298128,8134.0,6.06
2022-12-15 00:00:00+00:00,40.619024833199994,1032.0,0.791
2022-12-16 00:00:00+00:00,242.59082204,7212.0,5.39
2022-12-17 00:00:00+00:00,405.592733992,12059.0,9.32
2022-12-18 00:00:00+00:00,383.60420627999997,9779.0,7.59
2022-12-19 00:00:00+00:00,224.39770541568,8437.0,5.75
2022-12-20 00:00:00+00:00,168.97466529464,4178.0,3.33
2022-12-21 00:00:00+00:00,379.780114504,10294.0,8.02
2022-12-22 00:00:00+00:00,89.26625233864,3113.0,2.21
2022-12-23 00:00:00+00:00,642.208412632,17111.0,13.72
2022-12-24 00:00:00+00:00,675.908221408,16517.0,14.13
2022-12-25 00:00:00+00:00,228.33173983024,7566.0,5.52
2022-12-26 00:00:00+00:00,369.980879328,10336.0,7.44
2022-12-27 00:00:00+00:00,114.23996169328001,3261.0,2.38
2022-12-28 00:00:00+00:00,484.942638344,12663.0,9.9
2022-12-29 00:00:00+00:00,177.66969397032,4218.0,3.4
2022-12-30 00:00:00+00:00,360.181644152,9593.0,7.06
2022-12-31 00:00:00+00:00,351.577437656,12333.0,8.66
2023-01-01 00:00:00+00:00,678.298278768,20202.0,15.34
2023-01-02 00:00:00+00:00,534.17781996,11625.0,9.98
2023-01-03 00:00:00+00:00,499.760993976,10662.0,9.27
2023-01-04 00:00:00+00:00,200.8604205344,4503.0,3.57
2023-01-05 00:00:00+00:00,342.495219688,10319.0,7.36
2023-01-06 00:00:00+00:00,335.325047608,10446.0,7.62
2023-01-07 00:00:00+00:00,478.01147199999997,13572.0,10.52
2023-01-08 00:00:00+00:00,494.980879256,14224.0,11.17
2023-01-09 00:00:00+00:00,368.785850648,9375.0,7.35
2023-01-10 00:00:00+00:00,86.08030587776001,2027.0,1.67
2023-01-11 00:00:00+00:00,456.50095576,9951.0,8.11
2023-01-12 00:00:00+00:00,494.980879256,13095.0,10.17
2023-01-13 00:00:00+00:00,37.5119502652,872.0,0.634
2023-01-14 00:00:00+00:00,348.470363088,10680.0,7.94
2023-01-15 00:00:00+00:00,390.535372624,10335.0,8.2
2023-01-16 00:00:00+00:00,9.306883359839999,556.0,0.349
2023-01-17 00:00:00+00:00,351.577437656,10253.0,7.58
2023-01-18 00:00:00+00:00,377.151051408,11150.0,7.92
2023-01-19 00:00:00+00:00,575.047800816,15704.0,11.88
2023-01-20 00:00:00+00:00,402.485659424,10463.0,7.84
2023-01-21 00:00:00+00:00,260.51625224,7517.0,5.62
2023-01-22 00:00:00+00:00,282.98279142399997,9209.0,6.39
2023-01-23 00:00:00+00:00,412.045888864,12878.0,8.66
2023-01-24 00:00:00+00:00,187.34703622096,8125.0,5.48
2023-01-25 00:00:00+00:00,360.420649888,9431.0,6.77
2023-01-26 00:00:00+00:00,326.24282963999997,10502.0,7.14
2023-01-27 00:00:00+00:00,177.78919683832,5097.0,3.43
2023-01-28 00:00:00+00:00,258.365200616,9734.0,6.4
2023-01-29 00:00:00+00:00,455.783938552,16895.0,11.42
2023-01-30 00:00:00+00:00,144.120458808,4968.0,3.76
2023-01-31 00:00:00+00:00,133.07122363272,4699.0,3.39
2023-02-01 00:00:00+00:00,284.894837312,8406.0,6.14
2023-02-02 00:00:00+00:00,342.256213952,10147.0,7.73
2023-02-03 00:00:00+00:00,556.88336488,19646.0,13.76
2023-02-04 00:00:00+00:00,445.98470337599997,13671.0,9.98
2023-02-05 00:00:00+00:00,348.231357352,9215.0,6.74
2023-02-06 00:00:00+00:00,319.550669032,8444.0,6.57
2023-02-07 00:00:00+00:00,405.353728256,10100.0,8.0
2023-02-08 00:00:00+00:00,286.8068832,7071.0,5.53
2023-02-09 00:00:00+00:00,85.64531543823999,2004.0,1.59
2023-02-10 00:00:00+00:00,474.904397432,14123.0,10.35
2023-02-11 00:00:00+00:00,584.847035992,15731.0,12.67
2023-02-12 00:00:00+00:00,757.64818312,23149.0,16.57
2023-02-13 00:00:00+00:00,383.126194808,10128.0,7.73
2023-02-14 00:00:00+00:00,239.961758944,6969.0,5.45
2023-02-15 00:00:00+00:00,342.256213952,10315.0,7.06
2023-02-16 00:00:00+00:00,243.307839248,6944.0,5.37
2023-02-17 00:00:00+00:00,371.414913744,9139.0,6.82
2023-02-18 00:00:00+00:00,375.956022728,10651.0,8.14
2023-02-19 00:00:00+00:00,947.418737504,24197.0,19.13
2023-02-20 00:00:00+00:00,131.32648175992,3702.0,2.61
2023-02-21 00:00:00+00:00,93.34847030952,2403.0,1.71
2023-02-22 00:00:00+00:00,365.67877608,9975.0,7.28
2023-02-23 00:00:00+00:00,374.999999784,12705.0,8.73
2023-02-24 00:00:00+00:00,179.7681643324,4179.0,3.28
2023-02-25 00:00:00+00:00,211.14722741184002,5826.0,4.47
2023-02-26 00:00:00+00:00,558.556405032,17241.0,12.14
2023-02-27 00:00:00+00:00,485.659655552,11269.0,8.98
